patient_id,first_name,last_name,gender,birthdate,age,race,ethnicity,address,city,state,zip,country,marital_status,language,insurance,ssn,smoking_status,alcohol_use,education,employment_status,income,housing_status
4e4b44ae-ce25-48fe-8aab-d25e00ab565a,Joshua,Lamb,male,1926-08-17,99,White,Hispanic or Latino,74205 Bradley Throughway Apt. 296,Robertsonland,MO,88221,US,Never Married,Chinese,Medicare,098-24-2304,Current,Never,Doctorate,Student,137035,Stable
6bc21c8f-03a7-420c-9dcd-ef062f0bec71,Thomas,Boyle,male,1972-08-05,53,Hispanic,Hispanic or Latino,6374 Turner Stream,West Desireebury,AR,88029,US,Divorced,Vietnamese,Uninsured,122-60-5027,Current,Occasional,High School,Employed,74487,Stable
b021963f-1932-419c-ae0f-6b35d7a96a54,Erik,Parks,male,2004-07-28,21,Black,Not Hispanic or Latino,145 Jeffrey Dale Suite 279,Robertside,PW,62213,US,Widowed,German,Private,776-69-3579,Never,Never,Doctorate,Disabled,81155,Assisted Living
e8b3667f-8c25-4393-9a8f-c8fe78e629ab,Kathleen,Becker,male,2016-07-25,9,White,Not Hispanic or Latino,785 Samantha Creek,Port Amyhaven,ID,75566,US,Married,English,Private,550-20-2696,Current,Occasional,None,Student,0,Stable
a3effb71-a711-4943-9c58-ed080c38bc41,Mark,Meyer,female,1953-08-10,72,Hispanic,Hispanic or Latino,397 Rachel Mission,South Davidchester,NH,74413,US,Married,Spanish,Medicaid,060-72-7576,Current,Never,Bachelor,Student,133087,Stable
b4447d17-92ab-40ea-8542-0ade5f03f0c5,Emily,Parker,female,1910-08-21,115,White,Hispanic or Latino,4039 Brandon Key,New Virginialand,NJ,04660,US,Widowed,Spanish,Medicaid,294-53-2949,Never,Occasional,Master,Employed,163771,Stable
c7d134d1-dc3b-48d1-b95f-361a678f4346,Kayla,Cannon,male,1969-08-06,56,Other,Not Hispanic or Latino,6766 Felicia Shore Apt. 512,Ricebury,MP,00956,US,Married,German,Medicaid,775-03-4889,Current,Occasional,Bachelor,Employed,50860,Stable
e503622f-b70a-45c0-ab5a-07e7dc63cc53,Steven,Ball,male,1956-08-09,69,White,Not Hispanic or Latino,633 Reed Harbor Apt. 106,East Jamieville,PA,04901,US,Divorced,French,Medicaid,458-77-0798,Current,Regular,Master,Employed,168081,Stable
d1c7865c-63c8-4d0e-a9e0-4b4f09ecce74,John,Williams,female,1954-08-10,71,Hispanic,Not Hispanic or Latino,83028 Young Street Suite 995,West Nancy,TN,68822,US,Divorced,Spanish,Medicare,227-53-4924,Current,Occasional,Bachelor,Employed,58205,Stable
e92ec3db-2d76-4cc2-a8f0-c22337de1e00,Joshua,Hawkins,male,1981-08-03,44,Asian,Hispanic or Latino,687 Teresa Row,Floydmouth,UT,55069,US,Widowed,German,Medicare,419-20-4914,Never,Never,None,Student,187355,Stable
f6b3681b-8fb7-4aee-9238-ea32cfd074d8,Nicholas,Webster,male,1958-08-09,67,White,Not Hispanic or Latino,34270 Faulkner Point Apt. 634,West Deborah,NV,49138,US,Never Married,Spanish,Uninsured,095-69-3121,Current,Occasional,Bachelor,Student,67088,Stable
10172c50-2e85-499e-a73e-566c77fca402,Brett,Bennett,male,1965-08-07,60,Hispanic,Hispanic or Latino,39837 Molly Isle,Susantown,IL,25407,US,Widowed,English,Private,760-16-7847,Never,Occasional,Master,Unemployed,119829,Stable
1c1f77aa-745d-415c-ad1b-bc89bc8cd93e,Robin,Dominguez,male,1993-07-31,32,White,Not Hispanic or Latino,3854 Owens Run,Kylestad,NY,65680,US,Widowed,French,Medicare,478-13-7693,Current,Never,Master,Unemployed,49103,Assisted Living
cedff23a-43cc-4171-bcdc-7018dff3eebd,Kathleen,Flores,female,1973-08-05,52,White,Hispanic or Latino,5609 Joyce Brook,Angelashire,OR,94874,US,Married,English,Private,428-38-2498,Never,Never,Master,Employed,66492,Stable
3a2940f1-3b0e-40de-816a-f6dadecaeb5b,James,Hall,female,1964-08-07,61,Black,Hispanic or Latino,8547 Murray Street,Garyside,NM,24624,US,Never Married,Chinese,Medicaid,556-83-0963,Current,Occasional,High School,Employed,45898,Stable
664188a9-54a4-4b78-8ba8-96b31fbe2602,Alexandria,Combs,female,2019-07-25,6,White,Hispanic or Latino,006 Megan Fort,Lake Edwardborough,NY,60271,US,Divorced,English,Medicaid,383-08-7917,Never,Never,None,Student,0,Homeless
575505d9-e1b7-4f57-b598-d68eb2c82e82,Donna,Smith,male,2005-07-28,20,White,Not Hispanic or Latino,08484 Wayne Square Suite 211,East James,NC,33585,US,Widowed,Vietnamese,Uninsured,835-46-4380,Never,Regular,Doctorate,Retired,171896,Stable
edb5a688-80b0-4534-a8dd-1acb2d978460,Laura,Miller,female,1968-08-06,57,Asian,Not Hispanic or Latino,9334 Desiree Walks Apt. 166,Tranton,SC,01739,US,Divorced,Vietnamese,Private,720-22-1355,Never,Occasional,None,Unemployed,69919,Stable
d5ee5eb5-5b07-454b-8d8c-963eccd87db1,Vincent,Hamilton,male,1965-08-07,60,Black,Hispanic or Latino,180 Jason Ways Suite 401,Rachelshire,TN,04813,US,Never Married,English,Uninsured,184-41-0257,Never,Never,None,Employed,188131,Assisted Living
9de9b0e3-0a3c-4c95-89e7-ae487310f8b4,Suzanne,Matthews,male,1961-08-08,64,White,Hispanic or Latino,42939 Rhodes Plains Suite 621,Brianchester,IN,10464,US,Divorced,French,Medicare,349-78-9759,Current,Occasional,Bachelor,Employed,178103,Stable
b6c043ca-c2c4-4ff2-bc90-36eaaf6f9575,Randy,Ayala,female,1963-08-08,62,White,Not Hispanic or Latino,477 Michael Lane,Lopezshire,TN,50317,US,Never Married,English,Medicaid,088-99-4840,Former,Occasional,Master,Employed,117944,Stable
38a00a12-1e58-4a40-b423-32918e7a3a41,Lauren,Marquez,male,1972-08-05,53,Asian,Not Hispanic or Latino,2626 Ward Course,West Seanview,CT,17868,US,Never Married,Spanish,Medicare,090-24-7062,Former,Never,Master,Student,147239,Assisted Living
82f6c1a8-a057-4bfb-9284-fe5de2eb7344,Shane,Peters,female,1962-08-08,63,Hispanic,Hispanic or Latino,01581 Shields Bridge Suite 661,New Adriana,TX,50404,US,Divorced,Spanish,Medicaid,174-18-4406,Current,Heavy,Master,Student,116683,Stable
53e7314f-4701-419c-a767-53f3728c0d1d,Kevin,Snyder,male,1927-08-17,98,White,Not Hispanic or Latino,64647 Michael Gateway,Wheelerborough,NH,14522,US,Separated,English,Medicare,139-39-0111,Never,Regular,High School,Unemployed,58783,Stable
8298fa6e-6511-4d70-a411-e6684a7b3d80,Stacy,Cook,male,1962-08-08,63,White,Hispanic or Latino,7569 Kevin Rapids Apt. 752,Novakport,WA,91590,US,Separated,Chinese,Medicaid,649-63-9436,Never,Occasional,High School,Employed,188447,Stable
21cd9f47-53d4-499e-8e00-1d51a18fef90,Kimberly,Nguyen,male,1910-08-21,115,White,Not Hispanic or Latino,5193 Erin Plaza Apt. 737,Marieland,GU,54128,US,Divorced,Spanish,Medicaid,690-64-2281,Current,Occasional,None,Employed,144520,Stable
0b557b3c-e420-49d0-a4e8-bfc9cf68c5ab,Cynthia,Allen,male,1962-08-08,63,Other,Not Hispanic or Latino,661 Ewing Neck,Fergusonchester,ND,05319,US,Divorced,German,Medicare,810-47-8797,Current,Regular,Bachelor,Student,59105,Stable
a9c519e0-f27e-45c0-8b50-0e4cdaa1f1af,Brittney,Rocha,female,1979-08-04,46,White,Not Hispanic or Latino,52909 Rasmussen Isle,Rodriguezville,KS,29599,US,Never Married,English,Private,523-96-8500,Former,Regular,Master,Retired,155139,Stable
cc676f0d-f28f-458b-8cac-774482bcfce8,Angela,Watts,male,1960-08-08,65,Black,Hispanic or Latino,5679 Michael Burg,Garciachester,PW,11754,US,Divorced,French,Medicare,119-94-2322,Never,Occasional,Bachelor,Disabled,149982,Stable
e98050e5-8590-46f0-98f2-abafcfaf20d8,Michael,Cooper,male,1979-08-04,46,White,Hispanic or Latino,757 Samuel Square,Floresport,AZ,93664,US,Widowed,Spanish,Private,118-03-5621,Never,Never,None,Employed,115239,Assisted Living
b396e3ef-bc9f-49e5-8909-f846e167a3cc,Deborah,Byrd,male,1981-08-03,44,White,Hispanic or Latino,382 Mark Meadow,Hallfurt,SC,24677,US,Married,Spanish,Private,191-82-7081,Never,Never,High School,Disabled,83654,Temporary
55943d11-74ed-4970-8db0-7361cfcc527d,Randall,Mclaughlin,male,1913-08-20,112,White,Hispanic or Latino,9660 Jamie Terrace,New Cristianside,HI,48446,US,Separated,French,Medicaid,334-26-7497,Current,Occasional,None,Employed,81976,Stable
0ffee3a7-29ab-40f4-97a5-be77969d8e78,Daniel,Lambert,male,1995-07-31,30,White,Hispanic or Latino,596 Matthews Keys Suite 792,Samanthashire,CO,88595,US,Married,Chinese,Private,138-41-1932,Current,Occasional,Bachelor,Unemployed,12755,Homeless
62b50549-afc2-443e-a749-1e587364d936,John,Wilson,male,1936-08-14,89,Black,Hispanic or Latino,286 Carlson Ports Suite 627,New Garrett,LA,18889,US,Separated,Vietnamese,Medicare,192-41-7390,Never,Occasional,High School,Unemployed,11860,Stable
f4b3131c-b62e-4aaa-b396-7903bc226bc1,Christine,Glenn,male,2003-07-29,22,Other,Not Hispanic or Latino,2368 Ortiz Overpass,Mckinneymouth,NM,22423,US,Never Married,English,Medicaid,085-73-0506,Never,Never,High School,Student,103259,Stable
fbadecd2-d8db-4003-a10a-fb67b9fbdfae,Laura,Walker,male,1908-08-21,117,White,Hispanic or Latino,3842 Cunningham Trail,Dunnville,OK,15470,US,Separated,Chinese,Uninsured,275-70-6011,Current,Never,None,Employed,124189,Stable
09c0d86b-c93e-4e3d-8294-0b86c9ebd63f,Amber,Sherman,female,1940-08-13,85,White,Not Hispanic or Latino,361 Kenneth Bypass Suite 451,Grimesville,WI,31557,US,Separated,French,Private,215-95-9633,Former,Heavy,Master,Student,124490,Stable
d7f655da-fac0-41f3-b8f2-0f391a467f90,Hannah,Callahan,male,1909-08-21,116,Asian,Not Hispanic or Latino,92330 Patel Ranch Apt. 544,Stephaniehaven,MH,89538,US,Married,English,Medicare,835-13-2222,Never,Never,Master,Student,151643,Homeless
d393c797-eb9c-4bb8-ac3e-705559e8257f,Sydney,Floyd,male,1992-07-31,33,White,Not Hispanic or Latino,2232 Poole Trace,Burnsshire,SC,35722,US,Married,German,Medicaid,643-54-6147,Never,Occasional,Master,Employed,82232,Homeless
39d18c82-88fa-499a-9196-e7df93779b8f,Shannon,Schultz,male,1963-08-08,62,White,Hispanic or Latino,8457 Murphy Alley,Lake Teresastad,PR,08801,US,Separated,French,Medicaid,815-69-6517,Never,Heavy,Bachelor,Employed,125402,Stable
8e241aa0-6952-4974-bfcf-3e59b2a22b97,Jeffery,Jordan,male,1942-08-13,83,Other,Hispanic or Latino,4545 Ashlee Oval,Patriciaton,AZ,13552,US,Divorced,German,Private,642-59-0267,Current,Regular,Doctorate,Student,146299,Stable
13ed69c6-1901-46d9-bc9c-533555cd9742,David,Mathews,male,1988-08-01,37,Hispanic,Not Hispanic or Latino,0632 Moore Wells Suite 154,West Elizabethburgh,AR,52450,US,Divorced,French,Private,641-40-3837,Never,Never,Doctorate,Employed,177372,Stable
67274a6e-42ab-4829-b2ea-35927567bd15,Ruben,Davis,female,1946-08-12,79,White,Not Hispanic or Latino,37129 April Mills,North Heatherville,VI,55854,US,Separated,Spanish,Medicaid,711-17-7827,Never,Never,High School,Student,52970,Stable
c4918676-ace2-4902-9bd4-dbc21e5a62b5,Chad,Reyes,male,2012-07-26,13,White,Not Hispanic or Latino,55426 Darlene Springs,North Alyssa,AL,80496,US,Widowed,Vietnamese,Uninsured,667-22-7211,Former,Never,None,Student,0,Assisted Living
80d989aa-682c-4210-b4b4-8c8ec0c3cf97,Michael,Lewis,female,1978-08-04,47,White,Not Hispanic or Latino,9731 Donald Crossing,Bellchester,MD,18828,US,Married,French,Medicaid,254-36-1381,Former,Heavy,High School,Unemployed,198157,Stable
cefa35e7-810e-4009-bfe8-91cfb5b862f2,John,Burke,female,1957-08-09,68,White,Not Hispanic or Latino,043 Julie Hill Apt. 376,East Victorland,NC,02082,US,Divorced,Chinese,Uninsured,370-41-2163,Former,Regular,Bachelor,Employed,104069,Stable
cff8e268-5c94-47e9-9dad-d9d8ff1c22ef,Paul,Combs,male,1925-08-17,100,Other,Hispanic or Latino,8271 Brenda Bridge Suite 300,Hunterhaven,WI,54952,US,Divorced,Vietnamese,Medicaid,434-90-6591,Current,Occasional,High School,Employed,137446,Stable
645282bc-dd09-45d5-91b4-94bfe1de7113,Christopher,Herrera,female,2015-07-26,10,Black,Hispanic or Latino,1418 Terri Drives,Peterland,ME,92077,US,Widowed,German,Private,448-94-3910,Former,Never,None,Student,0,Temporary
9a77e6ea-bc67-459f-890c-0020445ec88c,Brian,Miller,male,2022-07-24,3,White,Not Hispanic or Latino,79904 David Station Apt. 027,Alexandraview,GA,49242,US,Widowed,Chinese,Private,130-96-4404,Never,Never,None,Student,0,Stable
312a9165-d1ab-4dc3-8ba6-4e2b6351c874,Jessica,Wilson,male,1961-08-08,64,Black,Hispanic or Latino,6481 Joseph Ports,South Spencerstad,AR,65985,US,Never Married,Vietnamese,Private,880-73-2735,Former,Never,High School,Employed,150176,Stable
0c3a4ae2-4536-461c-8d66-06af752ee407,Michael,Scott,female,1977-08-04,48,White,Not Hispanic or Latino,138 Bradley Wall,East Brandonstad,MS,20172,US,Married,Vietnamese,Medicare,184-05-9059,Never,Heavy,Bachelor,Student,57443,Temporary
c1dacfb2-607d-40fd-9101-bd856316f4c7,Linda,Klein,male,1968-08-06,57,Other,Not Hispanic or Latino,53654 Ashley Crest Apt. 238,South Caseymouth,VI,37503,US,Divorced,German,Uninsured,793-40-5363,Never,Regular,None,Employed,184488,Stable
2b573a6f-0a74-4f9f-a45a-a9930cedca00,Christopher,Bryant,male,2000-07-29,25,White,Not Hispanic or Latino,49493 Richardson Park Apt. 832,South Andrewside,MI,83855,US,Separated,French,Private,860-89-0158,Never,Regular,Bachelor,Unemployed,187935,Stable
d8544f83-713f-49f8-a12b-9a76232fad74,Stephanie,Smith,female,1934-08-15,91,Asian,Not Hispanic or Latino,413 Robert Circle Apt. 410,Port April,UT,49324,US,Widowed,English,Private,470-96-1392,Never,Never,Bachelor,Employed,66704,Assisted Living
7aab7c58-ef6a-411f-9913-4b6ce320db48,Beverly,Wagner,female,1960-08-08,65,Other,Hispanic or Latino,99062 Kelly Vista Suite 655,Nelsonland,ID,18341,US,Widowed,English,Medicaid,799-99-9580,Former,Occasional,None,Employed,35501,Temporary
ba9fd1a0-1ae3-4294-a4de-5a707c614966,Daniel,Garcia,male,1973-08-05,52,Black,Hispanic or Latino,5618 Oconnell Fords Suite 474,North Ericport,GU,92868,US,Widowed,Vietnamese,Uninsured,714-78-0661,Never,Regular,Bachelor,Employed,31098,Stable
1b9e3a69-6534-456a-b131-978eb25f1e9a,Jason,Gates,male,1977-08-04,48,White,Not Hispanic or Latino,35680 Green Extensions,South Melissaside,WA,72606,US,Married,Spanish,Medicare,256-13-7571,Never,Regular,Doctorate,Employed,64883,Stable
7276cc57-5073-453f-b116-bbb4b13c471b,Curtis,Leon,male,2005-07-28,20,Asian,Not Hispanic or Latino,03236 Parks Rue,New Brendaland,AK,08951,US,Married,German,Private,203-83-7266,Never,Regular,Bachelor,Employed,117031,Stable
d5310209-421a-4fea-a458-fc0cac7c5e7f,Lisa,Davis,male,1988-08-01,37,Asian,Hispanic or Latino,07029 Underwood Locks Suite 066,West Jason,HI,36543,US,Divorced,Chinese,Medicare,287-58-2436,Current,Never,None,Disabled,83598,Stable
7ee723d7-bf5e-4569-940a-a8b178ab4c93,Austin,Harvey,female,1966-08-07,59,Black,Hispanic or Latino,476 Brown Harbors,Taylorborough,SD,69420,US,Widowed,French,Medicaid,256-81-8908,Never,Occasional,None,Disabled,192731,Stable
ba5b7436-91b8-4364-aa53-41c074f28e5c,Laura,Mayo,male,2001-07-29,24,White,Hispanic or Latino,8759 Price Falls Apt. 593,Port Kimberlyton,AS,62325,US,Widowed,German,Medicaid,543-46-9569,Never,Regular,High School,Employed,197765,Stable
b5515dec-b1ae-4988-9ec1-3319e8c15716,Yvonne,Dickson,male,1976-08-04,49,White,Hispanic or Latino,34803 Kelly Villages,East Joel,MD,97245,US,Separated,German,Medicare,715-46-9693,Never,Never,Master,Retired,53303,Stable
17ac8b06-f384-480f-b490-c38759c16e06,Anthony,Haynes,male,1947-08-12,78,Black,Not Hispanic or Latino,378 Thompson Camp,North Jessebury,AK,69503,US,Married,Vietnamese,Medicare,490-01-5436,Never,Never,None,Employed,199674,Temporary
eec9845a-df26-433e-b4d5-b32090ecc1de,Samantha,Harris,female,1911-08-21,114,Black,Hispanic or Latino,2500 Brenda Divide,Port Aliciastad,CA,49468,US,Separated,Vietnamese,Private,722-85-6482,Former,Never,Bachelor,Employed,125546,Stable
bc8b8b36-a91a-456e-8e14-3bd989db07d1,Brenda,Rogers,female,1973-08-05,52,White,Hispanic or Latino,26752 Walker Radial Apt. 644,East Jessica,UT,75583,US,Widowed,English,Medicaid,401-99-9298,Current,Regular,Doctorate,Employed,134431,Stable
4f460976-d9a6-4da5-ada6-176e8ef6bc59,Antonio,Guzman,male,1958-08-09,67,Black,Not Hispanic or Latino,917 Mark Club,West Toni,GA,83887,US,Widowed,German,Private,091-91-5501,Former,Never,High School,Employed,68360,Stable
a5c43050-de7b-4044-960b-372264d4a65b,Sean,Baker,male,1991-08-01,34,White,Not Hispanic or Latino,154 Jennifer Causeway,Kimchester,GA,54767,US,Separated,English,Medicare,505-49-5755,Never,Regular,High School,Student,189676,Stable
439851fa-513b-4e54-89fb-c93654b4e9f5,Amy,Garcia,female,1917-08-19,108,White,Hispanic or Latino,327 Lauren Bypass Suite 054,North Matthewfurt,GA,96443,US,Never Married,German,Uninsured,077-71-1526,Current,Never,Doctorate,Employed,12717,Stable
aa15181a-e581-4611-923c-3ac38016e420,Matthew,Galloway,male,1984-08-02,41,White,Hispanic or Latino,062 Moore Courts Suite 336,Donnaport,IA,13072,US,Married,English,Medicare,051-51-9368,Never,Regular,Master,Employed,1733,Stable
bd6cbba2-4cc0-42c0-939d-69527f0864c6,Andrea,Henry,male,1977-08-04,48,White,Not Hispanic or Latino,0614 Gonzalez Burg,East Danielle,CO,62572,US,Married,Chinese,Medicare,865-15-5053,Never,Regular,High School,Disabled,50313,Stable
7594982a-8c80-401d-a998-02de8f15ef68,Kristen,Ruiz,male,1964-08-07,61,White,Hispanic or Latino,86256 Lopez Cape Suite 774,Port Joseph,AR,20309,US,Divorced,German,Medicare,771-90-1585,Never,Occasional,Master,Student,199120,Stable
e4a86de1-e3d5-435f-9fc5-d0dfb77647e3,Christopher,Cooper,male,1957-08-09,68,Hispanic,Not Hispanic or Latino,380 Cardenas Manor Suite 937,Christianton,NY,75371,US,Married,Chinese,Medicare,530-74-2416,Current,Occasional,High School,Employed,60231,Temporary
d765d360-3ef5-4e5a-9eff-358a431f47ac,David,Todd,female,1922-08-18,103,Asian,Hispanic or Latino,33206 Vanessa Mews,Port Courtney,MP,78495,US,Separated,Chinese,Uninsured,265-41-1098,Never,Never,High School,Employed,37798,Homeless
81a165b6-6185-4fff-919e-4021b53a046a,Christopher,Hawkins,female,1951-08-11,74,Black,Hispanic or Latino,8709 Rodriguez Drive Apt. 999,North Annaville,WY,37999,US,Divorced,English,Private,889-69-5634,Current,Never,Bachelor,Retired,180698,Stable
3bb17d5b-e7aa-4adf-b338-99180af52541,Natalie,Baker,male,1931-08-16,94,Black,Hispanic or Latino,970 Joshua Divide Suite 065,North Julie,PW,35704,US,Married,Vietnamese,Medicare,382-03-5536,Never,Never,Master,Employed,128608,Stable
b035b9b8-6851-4559-98b8-248f8029dea6,Lisa,Turner,male,2021-07-24,4,Asian,Not Hispanic or Latino,1324 Schroeder Islands Suite 691,South Jason,GU,53869,US,Never Married,Chinese,Uninsured,759-63-8463,Never,Never,None,Student,0,Stable
93912d4d-3914-4bcd-baf9-f02c674c7eab,Michelle,Nicholson,male,1976-08-04,49,White,Not Hispanic or Latino,48628 Glenn Wells,Port Brian,AZ,60328,US,Separated,German,Private,052-47-3263,Never,Occasional,Bachelor,Employed,26799,Stable
d024eef6-ce53-4850-a1f3-b537b33643b8,Joshua,Colon,male,1959-08-09,66,Asian,Hispanic or Latino,103 Burns Mission Apt. 798,Maxview,WA,90790,US,Married,Spanish,Private,093-37-0450,Former,Occasional,None,Employed,76506,Stable
5b1dc533-9478-4a63-8ec1-983e50122442,Paul,Martin,male,1969-08-06,56,White,Hispanic or Latino,33468 Michelle Trafficway,South Rhondaburgh,PA,01610,US,Separated,German,Medicaid,230-33-9968,Never,Occasional,High School,Employed,38255,Stable
d464d84e-d211-4644-af3e-c52e922a47b9,Linda,Torres,male,1980-08-03,45,White,Not Hispanic or Latino,6574 Steven Springs Suite 910,Annaport,ME,90208,US,Divorced,Chinese,Medicaid,111-62-1046,Current,Never,None,Employed,79864,Stable
77f3617d-9ee4-4d58-b258-69d898c7d9e2,Matthew,Hill,female,1979-08-04,46,White,Hispanic or Latino,4432 Rachel Valley Suite 520,Brightview,PW,55363,US,Divorced,English,Medicaid,415-50-0579,Former,Occasional,Master,Employed,104396,Stable
b0b0fe02-d766-4591-bc9e-2d32149d7be7,Brandy,Cooley,male,1967-08-07,58,Black,Not Hispanic or Latino,3875 Bruce Ville,West Connor,DC,97614,US,Widowed,Vietnamese,Uninsured,265-93-9160,Current,Occasional,Doctorate,Employed,47166,Stable
0247aff6-0e5f-4688-ab9f-d4f4200de188,Kathryn,White,male,1997-07-30,28,White,Hispanic or Latino,135 Julie Inlet Suite 554,Stevenville,NJ,07536,US,Separated,English,Private,888-82-9562,Never,Never,Bachelor,Unemployed,63444,Stable
6b2cea5c-eefb-4bda-8c41-85797fc37981,Betty,Oliver,male,1908-08-21,117,Other,Hispanic or Latino,81684 Brown Walk Apt. 235,Benitezmouth,FL,41970,US,Divorced,French,Medicare,884-92-2955,Never,Never,Master,Employed,140746,Stable
c9947873-a468-4afa-8a35-2499dec846a2,Kimberly,Freeman,male,2017-07-25,8,Asian,Hispanic or Latino,0074 Kathleen Extension,South Kristen,WI,12040,US,Widowed,French,Medicaid,133-79-7106,Never,Occasional,None,Student,0,Stable
fc302ef4-ba88-4ec4-996c-44207015bc80,Cynthia,Powell,male,1984-08-02,41,White,Hispanic or Latino,0083 Dodson Islands Apt. 003,Lake Natalie,ME,17400,US,Married,German,Uninsured,106-50-8247,Current,Never,None,Employed,126555,Stable
cbb3f6bc-96c6-41f0-88f8-c058392de93d,Brianna,Jackson,female,1981-08-03,44,White,Not Hispanic or Latino,4789 Hamilton Spur,West Wendy,NM,47588,US,Married,Vietnamese,Medicaid,769-25-2702,Never,Never,Doctorate,Employed,114862,Stable
bdcb6446-3031-4d73-9de4-e19b37cf7a93,Stacy,Hull,male,1967-08-07,58,White,Hispanic or Latino,33230 David Station Apt. 648,New Virginiaville,SD,03088,US,Never Married,Vietnamese,Medicaid,050-89-1898,Never,Regular,Master,Employed,41978,Stable
3b704482-23f3-4001-8509-1d98a7fdac7a,Robert,James,male,1971-08-06,54,White,Not Hispanic or Latino,2304 Stanley Shore Suite 992,Rivasville,NY,94711,US,Divorced,Chinese,Medicaid,633-16-4632,Never,Regular,Doctorate,Unemployed,101930,Stable
f542e1a7-f831-47f6-a8e4-564ee2dfe002,Daniel,Rodriguez,female,1976-08-04,49,Black,Hispanic or Latino,348 Michael Lodge,Ethanside,NM,27723,US,Separated,Spanish,Private,705-62-5417,Former,Occasional,Master,Unemployed,175820,Stable
a1fd0e9f-e7f2-4f86-869b-414273fb6bf0,Jimmy,Smith,male,1922-08-18,103,White,Not Hispanic or Latino,97218 Jennifer Courts,Dawnmouth,LA,35120,US,Separated,French,Uninsured,476-07-1636,Never,Never,Bachelor,Employed,22217,Stable
5cdb3358-ecb0-4ab2-b09c-9846249e2049,Lisa,Sawyer,male,1986-08-02,39,Black,Hispanic or Latino,5611 Alec Dam Apt. 557,Natalieland,MN,45422,US,Separated,English,Private,188-15-6567,Current,Occasional,Bachelor,Employed,140870,Stable
c8a00373-d3f0-49b6-98b3-a362608c22b5,Ricardo,Bryant,male,1928-08-16,97,White,Hispanic or Latino,762 David Stream Apt. 216,Phammouth,HI,80628,US,Widowed,Spanish,Medicare,389-46-0473,Never,Occasional,Bachelor,Employed,35791,Stable
1dbec9e3-cfa9-4156-b216-f238f99de2b9,Michelle,Hobbs,male,1960-08-08,65,White,Not Hispanic or Latino,7167 Bryan Shoal,Alexanderhaven,WI,97969,US,Separated,English,Private,591-93-9258,Never,Never,Bachelor,Student,57810,Stable
864a5e13-ae49-40ac-8dc8-f8fb174366e5,Jeffrey,Sosa,male,1907-08-22,118,Asian,Not Hispanic or Latino,891 Stanley Gateway Suite 562,North Dawnburgh,NY,62011,US,Divorced,English,Uninsured,873-64-2710,Former,Occasional,Bachelor,Employed,96170,Stable
f4850d7b-0d95-4752-9bf9-a3d2ea52fc89,Charles,Vasquez,female,2004-07-28,21,White,Hispanic or Latino,4083 Powell Freeway,South Seanshire,NV,12037,US,Married,German,Medicaid,878-64-7325,Current,Never,Doctorate,Student,115099,Temporary
